Column1,date,state,tot_cases,new_case,tot_death,new_death,Region,Population Density
13283,30-08-2020,HI,"8,443",130,63,1,West,84.4
13284,30-08-2020,OK,"62,666",445,"1,006",9,South,21.7
13287,30-08-2020,NM,"25,283",105,770,1,West,6.6
13288,30-08-2020,AR,"60,856",478,784,12,South,22
13289,30-08-2020,PA,"1,33,504",670,"7,673",2,NorthEast,110.2
13290,30-08-2020,TN,"1,53,115",835,"1,747",22,South,60.8
13291,30-08-2020,AK,"5,226",44,37,0,West,0.5
13292,30-08-2020,UT,"52,508",363,406,0,West,13.6
13293,30-08-2020,SD,"13,322",380,167,0,NorthCentral,4.3
13295,30-08-2020,MA,"1,27,901",174,"9,049",13,NorthEast,331.6
13297,30-08-2020,TX,"6,10,354","3,824","14,669",97,South,39.1
13298,30-08-2020,FL,"6,14,753","2,547","11,119",14,South,140.8
13300,30-08-2020,OH,"1,22,262",922,"4,128",2,NorthCentral,109.3
